Time Period,period start date,Patient Count,HCP ID,HCP Name,HCO Id,HCO Name,HCP Segment,HCO Segment,Line of therapy,payer segment,channel,HCO Territory,HCO Region,HCO Area,HCO Nation,claims count,New Prescriber Flag,Source_of_business,drug name,class,switch_from,switch_from_class
M1,6/1/2026,62,10041,Leah Chapman,8629,Humira,Segment 1,Tier 2,3L+,Medicare,Retail,Virginia_South,Virginia,West,US,349,N,Switch,Cosentyx,IL-17A,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,335,10003,Evelyn Butler,3747,Athena,Segment 3,Tier 1,3L+,Private,Retail,Illinois_Central,Illinois,East,US,572,N,Switch,Stelara,IL-12/23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,116,10092,Tyler Mitchell,2585,Nova,Segment 1,Tier 2,3L+,Commercial,Online,NorthCarolina_Central,NorthCarolina,South,US,395,N,Switch,Tremfya,IL-23,Humira,TNF
M1,6/1/2026,388,10094,Caroline Morales,2585,Nova,Segment 4,Tier 3,2L,Medicaid,Hospital,Arizona_Phoenix,Arizona,North,US,681,N,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,132,10090,Brittany Parker,2585,Nova,Segment 2,Tier 3,2L,Medicaid,Retail,Tennessee_Nashville,Tennessee,South,US,352,N,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,278,10018,Lillian Simpson,8629,Humira,Segment 1,Tier 1,2L,Medicare,Hospital,Florida_East,Florida,East,US,456,Y,Switch,Stelara,IL-12/23,Tremfya,IL-23
M1,6/1/2026,499,10009,Anna Boyd,3747,Athena,Segment 4,Tier 2,3L+,Medicaid,Online,Illinois_Central,Illinois,East,US,608,Y,Switch,Cosentyx,IL-17A,Stelara,IL-12/23
M1,6/1/2026,383,10025,Jonathan Henry,8629,Humira,Segment 4,Tier 4,2L,Commercial,Retail,Oregon_Portland,Oregon,North,US,549,N,Switch,Skyrizi,IL-23,Cosentyx,IL-17A
M1,6/1/2026,398,10120,Harper Flores,8806,Orion,Segment 2,Tier 3,2L,Medicare,Online,Louisiana_NewOrleans,Louisiana,South,US,545,N,Switch,Skyrizi,IL-23,Tremfya,IL-23
M1,6/1/2026,286,10141,Wyatt Gomez,2685,Helix,Segment 3,Tier 2,2L,Private,Online,Indiana_Indianapolis,Indiana,West,US,553,Y,Switch,Humira,TNF,Tremfya,IL-23
M1,6/1/2026,105,10046,Elena Burns,5893,Apollo,Segment 4,Tier 2,2L,Medicare,Retail,Minnesota_TwinCities,Minnesota,East,US,360,Y,Switch,Skyrizi,IL-23,Tremfya,IL-23
M1,6/1/2026,86,10037,Carson Ferguson,8629,Humira,Segment 2,Tier 3,2L,Commercial,Hospital,Florida_West,Florida,West,US,381,Y,Switch,BIMZLEX,IL-17A & IL-17F,Humira,TNF
M1,6/1/2026,332,10142,Bella Rose,2685,Helix,Segment 3,Tier 4,2L,Medicare,Hospital,Texas_South,Texas,East,US,470,Y,Switch,ILUMYA,IL-23,Cosentyx,IL-17A
M1,6/1/2026,187,10089,Caleb Larson,2585,Nova,Segment 3,Tier 3,2L,Commercial,Retail,Pennsylvania_East,Pennsylvania,North,US,430,Y,Switch,Skyrizi,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,360,10009,Anna Boyd,3747,Athena,Segment 3,Tier 1,3L+,Commercial,Hospital,Arizona_Phoenix,Arizona,West,US,424,Y,Switch,BIMZLEX,IL-17A & IL-17F,Skyrizi,IL-23
M1,6/1/2026,218,10083,Elijah Perry,1064,Zenith,Segment 3,Tier 4,2L,Private,Online,Alabama_Birmingham,Alabama,East,US,350,N,Switch,Cosentyx,IL-17A,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,381,10043,Lucas Price,8629,Humira,Segment 4,Tier 3,2L,Commercial,Online,Michigan_Detroit,Michigan,North,US,567,Y,Switch,BIMZLEX,IL-17A & IL-17F,Cosentyx,IL-17A
M1,6/1/2026,474,10070,Owen Marshall,1064,Zenith,Segment 3,Tier 2,2L,Commercial,Online,California_South,California,North,US,530,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,186,10165,Victoria Gardner,7184,Vertex,Segment 1,Tier 2,2L,Medicaid,Online,Tennessee_Nashville,Tennessee,West,US,441,N,Switch,BIMZLEX,IL-17A & IL-17F,Tremfya,IL-23
M1,6/1/2026,244,10147,Kevin Hall,2685,Helix,Segment 3,Tier 1,3L+,Medicare,Hospital,Ohio_Cleveland,Ohio,West,US,529,N,Switch,Cosentyx,IL-17A,Stelara,IL-12/23
M1,6/1/2026,189,10173,Colton Gordon,7184,Vertex,Segment 3,Tier 4,3L+,Private,Hospital,California_North,California,South,US,443,Y,Switch,ILUMYA,IL-23,Tremfya,IL-23
M1,6/1/2026,317,10055,Nathan Stevens,5893,Apollo,Segment 1,Tier 2,2L,Private,Hospital,Illinois_Central,Illinois,South,US,498,N,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,139,10003,Evelyn Butler,3747,Athena,Segment 4,Tier 1,3L+,Medicaid,Online,Missouri_StLouis,Missouri,South,US,221,N,Switch,BIMZLEX,IL-17A & IL-17F,Tremfya,IL-23
M1,6/1/2026,335,10046,Elena Burns,5893,Apollo,Segment 2,Tier 1,3L+,Commercial,Retail,California_South,California,North,US,426,N,Switch,Humira,TNF,ILUMYA,IL-23
M1,6/1/2026,411,10118,Angela Campbell,8806,Orion,Segment 2,Tier 4,2L,Medicare,Online,Nevada_LasVegas,Nevada,West,US,684,N,Switch,Tremfya,IL-23,Cosentyx,IL-17A
M1,6/1/2026,406,10009,Anna Boyd,3747,Athena,Segment 3,Tier 1,3L+,Medicaid,Retail,Florida_East,Florida,South,US,471,Y,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,465,10043,Lucas Price,8629,Humira,Segment 3,Tier 2,3L+,Medicare,Retail,Texas_South,Texas,West,US,657,Y,Switch,Stelara,IL-12/23,ILUMYA,IL-23
M1,6/1/2026,341,10016,Ethan Ross,8629,Humira,Segment 4,Tier 2,2L,Medicare,Online,Nevada_LasVegas,Nevada,North,US,422,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,440,10179,Peter Howard,7184,Vertex,Segment 2,Tier 1,2L,Private,Retail,NewYork_Upstate,NewYork,South,US,572,N,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,405,10161,Lauren James,7184,Vertex,Segment 4,Tier 3,3L+,Private,Online,Florida_East,Florida,North,US,704,Y,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,50,10097,Daniel Pierce,2585,Nova,Segment 3,Tier 2,3L+,Medicare,Retail,Pennsylvania_East,Pennsylvania,South,US,212,Y,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,165,10060,Jacob Coleman,5893,Apollo,Segment 3,Tier 2,2L,Private,Online,Oregon_Portland,Oregon,North,US,424,N,Switch,ILUMYA,IL-23,Stelara,IL-12/23
M1,6/1/2026,282,10121,Kaylee Nichols,8806,Orion,Segment 2,Tier 3,3L+,Commercial,Hospital,Alabama_Birmingham,Alabama,East,US,507,N,Switch,Cosentyx,IL-17A,Humira,TNF
M1,6/1/2026,342,10006,Victoria Baker,3747,Athena,Segment 1,Tier 3,2L,Commercial,Retail,California_South,California,North,US,633,N,Switch,BIMZLEX,IL-17A & IL-17F,Cosentyx,IL-17A
M1,6/1/2026,217,10137,Hailey Jenkins,2685,Helix,Segment 3,Tier 3,2L,Medicare,Retail,Alabama_Birmingham,Alabama,North,US,438,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,411,10115,Evan Daniels,8806,Orion,Segment 3,Tier 4,3L+,Medicaid,Hospital,NorthCarolina_Central,NorthCarolina,East,US,481,Y,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,258,10010,Zoey Hamilton,3747,Athena,Segment 3,Tier 1,3L+,Private,Retail,Tennessee_Nashville,Tennessee,East,US,540,Y,Switch,Humira,TNF,ILUMYA,IL-23
M1,6/1/2026,50,10154,Sarah Taylor,7184,Vertex,Segment 2,Tier 4,2L,Medicare,Hospital,Texas_North,Texas,East,US,150,N,Switch,Stelara,IL-12/23,ILUMYA,IL-23
M1,6/1/2026,214,10008,Penelope Murray,3747,Athena,Segment 4,Tier 2,3L+,Medicare,Online,NewYork_Metro,NewYork,East,US,503,N,Switch,Stelara,IL-12/23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,487,10117,Alexander Washington,8806,Orion,Segment 3,Tier 1,3L+,Medicare,Hospital,Illinois_Central,Illinois,East,US,604,N,Switch,Humira,TNF,Cosentyx,IL-17A
M1,6/1/2026,308,10160,Christopher Bishop,7184,Vertex,Segment 1,Tier 2,2L,Medicare,Hospital,Tennessee_Nashville,Tennessee,West,US,555,Y,Switch,Tremfya,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,234,10168,Jack Ramirez,7184,Vertex,Segment 2,Tier 2,2L,Commercial,Retail,Illinois_Central,Illinois,North,US,438,Y,Switch,Humira,TNF,ILUMYA,IL-23
M1,6/1/2026,495,10033,Stella Dunn,8629,Humira,Segment 3,Tier 2,2L,Medicare,Online,Florida_West,Florida,North,US,729,Y,Switch,Skyrizi,IL-23,Cosentyx,IL-17A
M1,6/1/2026,163,10048,Nicholas Grant,5893,Apollo,Segment 1,Tier 4,2L,Medicare,Retail,Ohio_Cleveland,Ohio,West,US,353,N,Switch,Humira,TNF,Cosentyx,IL-17A
M1,6/1/2026,59,10058,Ellie Spencer,5893,Apollo,Segment 2,Tier 2,2L,Medicare,Hospital,Texas_North,Texas,East,US,255,N,Switch,ILUMYA,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,104,10031,Jeremiah Holmes,8629,Humira,Segment 1,Tier 1,3L+,Commercial,Retail,Minnesota_TwinCities,Minnesota,North,US,297,N,Switch,BIMZLEX,IL-17A & IL-17F,Skyrizi,IL-23
M1,6/1/2026,465,10044,Eric Green,8629,Humira,Segment 3,Tier 1,3L+,Commercial,Online,California_North,California,South,US,556,N,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,444,10121,Kaylee Nichols,8806,Orion,Segment 4,Tier 4,3L+,Medicare,Hospital,Louisiana_NewOrleans,Louisiana,South,US,566,Y,Switch,Cosentyx,IL-17A,Humira,TNF
M1,6/1/2026,321,10051,Julian Duncan,5893,Apollo,Segment 2,Tier 1,3L+,Commercial,Online,Indiana_Indianapolis,Indiana,East,US,525,Y,Switch,Tremfya,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,260,10146,James Anderson,2685,Helix,Segment 3,Tier 2,2L,Private,Hospital,Nevada_LasVegas,Nevada,South,US,541,Y,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,252,10089,Caleb Larson,2585,Nova,Segment 2,Tier 2,2L,Commercial,Online,Virginia_North,Virginia,East,US,449,N,Switch,Tremfya,IL-23,ILUMYA,IL-23
M1,6/1/2026,392,10049,Harrison Knight,5893,Apollo,Segment 1,Tier 2,3L+,Medicare,Online,Alabama_Birmingham,Alabama,West,US,493,Y,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,135,10169,Lily Russell,7184,Vertex,Segment 4,Tier 1,2L,Medicaid,Retail,Ohio_Cleveland,Ohio,West,US,337,Y,Switch,ILUMYA,IL-23,Cosentyx,IL-17A
M1,6/1/2026,129,10034,Wyatt Pierce,8629,Humira,Segment 2,Tier 3,2L,Medicaid,Online,California_North,California,North,US,169,N,Switch,Skyrizi,IL-23,Cosentyx,IL-17A
M1,6/1/2026,402,10168,Jack Ramirez,7184,Vertex,Segment 3,Tier 4,2L,Medicaid,Hospital,Minnesota_TwinCities,Minnesota,South,US,684,N,Switch,Tremfya,IL-23,Cosentyx,IL-17A
M1,6/1/2026,192,10077,Angel Ortiz,1064,Zenith,Segment 2,Tier 2,2L,Private,Retail,Missouri_StLouis,Missouri,North,US,226,Y,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,395,10018,Lillian Simpson,8629,Humira,Segment 4,Tier 2,2L,Commercial,Online,Texas_South,Texas,West,US,539,N,Switch,Tremfya,IL-23,Humira,TNF
M1,6/1/2026,382,10156,Natalie King,7184,Vertex,Segment 4,Tier 3,3L+,Commercial,Retail,California_South,California,West,US,548,Y,Switch,Humira,TNF,ILUMYA,IL-23
M1,6/1/2026,279,10093,Aurora Ellis,2585,Nova,Segment 1,Tier 3,3L+,Medicare,Hospital,Michigan_Detroit,Michigan,East,US,472,N,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,406,10123,Zachary Bell,8806,Orion,Segment 3,Tier 2,2L,Medicare,Retail,NewYork_Metro,NewYork,South,US,433,N,Switch,Stelara,IL-12/23,Cosentyx,IL-17A
M1,6/1/2026,288,10148,Henry Watson,2685,Helix,Segment 1,Tier 1,2L,Medicare,Hospital,Illinois_Central,Illinois,East,US,538,Y,Switch,Tremfya,IL-23,Humira,TNF
M1,6/1/2026,80,10062,Madison Bennett,5893,Apollo,Segment 1,Tier 4,2L,Commercial,Retail,Missouri_StLouis,Missouri,South,US,194,N,Switch,BIMZLEX,IL-17A & IL-17F,ILUMYA,IL-23
M1,6/1/2026,210,10116,Christina Morris,8806,Orion,Segment 3,Tier 3,2L,Medicaid,Online,Florida_East,Florida,South,US,436,Y,Switch,Cosentyx,IL-17A,Stelara,IL-12/23
M1,6/1/2026,124,10038,Joshua Jackson,8629,Humira,Segment 3,Tier 3,2L,Private,Retail,Massachusetts_Boston,Massachusetts,South,US,400,N,Switch,Humira,TNF,Stelara,IL-12/23
M1,6/1/2026,111,10176,Lucy Knight,7184,Vertex,Segment 2,Tier 2,3L+,Private,Hospital,Pennsylvania_West,Pennsylvania,North,US,223,Y,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,348,10130,Zoey Crawford,8806,Orion,Segment 1,Tier 1,3L+,Private,Hospital,Nevada_LasVegas,Nevada,South,US,476,N,Switch,Skyrizi,IL-23,Tremfya,IL-23
M1,6/1/2026,362,10004,Andrew Harris,3747,Athena,Segment 1,Tier 4,3L+,Commercial,Hospital,California_North,California,South,US,611,Y,Switch,BIMZLEX,IL-17A & IL-17F,Skyrizi,IL-23
M1,6/1/2026,375,10062,Madison Bennett,5893,Apollo,Segment 4,Tier 1,3L+,Commercial,Hospital,Pennsylvania_East,Pennsylvania,West,US,523,Y,Switch,ILUMYA,IL-23,Tremfya,IL-23
M1,6/1/2026,281,10135,Justin Wright,8806,Orion,Segment 2,Tier 2,3L+,Medicare,Retail,Nevada_LasVegas,Nevada,North,US,351,Y,Switch,Humira,TNF,Tremfya,IL-23
M1,6/1/2026,492,10145,Ashley Thomas,2685,Helix,Segment 3,Tier 3,2L,Private,Online,Florida_East,Florida,North,US,609,Y,Switch,BIMZLEX,IL-17A & IL-17F,Humira,TNF
M1,6/1/2026,470,10178,Joseph Martinez,7184,Vertex,Segment 4,Tier 4,3L+,Medicare,Hospital,California_North,California,North,US,735,Y,Switch,Cosentyx,IL-17A,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,362,10041,Leah Chapman,8629,Humira,Segment 2,Tier 3,3L+,Commercial,Hospital,Georgia_Atlanta,Georgia,South,US,659,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,292,10078,Nicole Edwards,1064,Zenith,Segment 4,Tier 4,2L,Commercial,Online,Washington_State,Washington,South,US,584,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,180,10117,Alexander Washington,8806,Orion,Segment 3,Tier 4,3L+,Commercial,Online,Pennsylvania_West,Pennsylvania,South,US,237,N,Switch,Skyrizi,IL-23,Cosentyx,IL-17A
M1,6/1/2026,444,10040,Joseph Hayes,8629,Humira,Segment 1,Tier 2,2L,Private,Hospital,Oregon_Portland,Oregon,West,US,579,Y,Switch,BIMZLEX,IL-17A & IL-17F,ILUMYA,IL-23
M1,6/1/2026,405,10170,Robert Hunt,7184,Vertex,Segment 3,Tier 3,2L,Private,Retail,Illinois_Central,Illinois,South,US,534,Y,Switch,BIMZLEX,IL-17A & IL-17F,Stelara,IL-12/23
M1,6/1/2026,494,10176,Lucy Knight,7184,Vertex,Segment 3,Tier 3,3L+,Commercial,Hospital,Florida_West,Florida,North,US,772,N,Switch,Tremfya,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,67,10057,Eli Kennedy,5893,Apollo,Segment 2,Tier 2,3L+,Medicaid,Retail,Texas_South,Texas,West,US,182,N,Switch,Cosentyx,IL-17A,ILUMYA,IL-23
M1,6/1/2026,254,10024,Sarah Rice,8629,Humira,Segment 1,Tier 4,3L+,Medicaid,Online,Colorado_Denver,Colorado,South,US,308,Y,Switch,BIMZLEX,IL-17A & IL-17F,Tremfya,IL-23
M1,6/1/2026,132,10047,Lillian Howell,5893,Apollo,Segment 3,Tier 3,2L,Medicaid,Retail,Virginia_North,Virginia,South,US,299,N,Switch,BIMZLEX,IL-17A & IL-17F,Humira,TNF
M1,6/1/2026,65,10137,Hailey Jenkins,2685,Helix,Segment 3,Tier 3,3L+,Medicaid,Online,Illinois_Central,Illinois,North,US,229,N,Switch,Humira,TNF,Cosentyx,IL-17A
M1,6/1/2026,105,10142,Bella Rose,2685,Helix,Segment 2,Tier 4,2L,Medicaid,Online,Arizona_Phoenix,Arizona,East,US,150,Y,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,331,10004,Andrew Harris,3747,Athena,Segment 1,Tier 3,3L+,Medicaid,Retail,NorthCarolina_Central,NorthCarolina,South,US,358,N,Switch,BIMZLEX,IL-17A & IL-17F,Cosentyx,IL-17A
M1,6/1/2026,201,10117,Alexander Washington,8806,Orion,Segment 2,Tier 2,2L,Medicare,Retail,Ohio_Cleveland,Ohio,West,US,375,Y,Switch,BIMZLEX,IL-17A & IL-17F,Cosentyx,IL-17A
M1,6/1/2026,400,10162,Clara Black,7184,Vertex,Segment 4,Tier 1,2L,Medicaid,Hospital,Louisiana_NewOrleans,Louisiana,South,US,580,Y,Switch,BIMZLEX,IL-17A & IL-17F,Skyrizi,IL-23
M1,6/1/2026,199,10093,Aurora Ellis,2585,Nova,Segment 4,Tier 1,3L+,Private,Online,Michigan_Detroit,Michigan,North,US,260,N,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,217,10144,Brian Young,2685,Helix,Segment 3,Tier 2,3L+,Private,Online,NorthCarolina_Central,NorthCarolina,South,US,405,Y,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,154,10145,Ashley Thomas,2685,Helix,Segment 4,Tier 2,2L,Commercial,Online,California_North,California,East,US,332,Y,Switch,Tremfya,IL-23,Cosentyx,IL-17A
M1,6/1/2026,432,10149,Scarlett Foster,2685,Helix,Segment 3,Tier 2,3L+,Medicare,Retail,Indiana_Indianapolis,Indiana,West,US,534,Y,Switch,Humira,TNF,Cosentyx,IL-17A
M1,6/1/2026,301,10128,Alyssa Murphy,8806,Orion,Segment 2,Tier 3,2L,Medicaid,Hospital,Oregon_Portland,Oregon,South,US,514,Y,Switch,Cosentyx,IL-17A,Skyrizi,IL-23
M1,6/1/2026,378,10046,Elena Burns,5893,Apollo,Segment 4,Tier 3,3L+,Commercial,Online,Arizona_Phoenix,Arizona,East,US,532,N,Switch,Skyrizi,IL-23,Stelara,IL-12/23
M1,6/1/2026,436,10043,Lucas Price,8629,Humira,Segment 2,Tier 3,2L,Private,Retail,Texas_North,Texas,South,US,601,Y,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,247,10123,Zachary Bell,8806,Orion,Segment 4,Tier 2,3L+,Medicare,Retail,Colorado_Denver,Colorado,North,US,465,N,Switch,Cosentyx,IL-17A,ILUMYA,IL-23
M1,6/1/2026,118,10127,Aaron Evans,8806,Orion,Segment 2,Tier 1,3L+,Commercial,Hospital,Ohio_Cleveland,Ohio,West,US,229,N,Switch,BIMZLEX,IL-17A & IL-17F,Humira,TNF
M1,6/1/2026,83,10066,Anthony Rodriguez,5893,Apollo,Segment 1,Tier 1,2L,Medicaid,Hospital,California_South,California,South,US,170,Y,Switch,Tremfya,IL-23,Skyrizi,IL-23
M1,6/1/2026,327,10085,Jeremy Rogers,1064,Zenith,Segment 4,Tier 2,2L,Medicare,Retail,Texas_North,Texas,West,US,413,N,Switch,Cosentyx,IL-17A,Tremfya,IL-23
M1,6/1/2026,391,10076,Matthew Anderson,1064,Zenith,Segment 3,Tier 3,3L+,Medicare,Online,Alabama_Birmingham,Alabama,West,US,628,Y,Switch,Skyrizi,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,153,10054,Dylan West,5893,Apollo,Segment 4,Tier 3,3L+,Commercial,Retail,California_South,California,North,US,210,Y,Switch,Stelara,IL-12/23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,155,10102,Hannah Turner,2585,Nova,Segment 2,Tier 3,2L,Medicaid,Hospital,Pennsylvania_West,Pennsylvania,South,US,389,Y,Switch,Cosentyx,IL-17A,Stelara,IL-12/23
M1,6/1/2026,91,10167,Allison Ramos,7184,Vertex,Segment 3,Tier 2,3L+,Medicaid,Retail,Louisiana_NewOrleans,Louisiana,North,US,270,Y,Switch,Stelara,IL-12/23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,208,10147,Kevin Hall,2685,Helix,Segment 3,Tier 2,3L+,Medicare,Retail,Nevada_LasVegas,Nevada,East,US,441,Y,Switch,Humira,TNF,Stelara,IL-12/23
M1,6/1/2026,303,10142,Bella Rose,2685,Helix,Segment 2,Tier 4,2L,Private,Retail,Texas_South,Texas,East,US,452,N,Switch,Stelara,IL-12/23,Cosentyx,IL-17A
M1,6/1/2026,170,10013,Charles Clark,3747,Athena,Segment 1,Tier 1,3L+,Medicaid,Online,Texas_North,Texas,East,US,401,Y,Switch,Humira,TNF,Tremfya,IL-23
M1,6/1/2026,114,10056,Victoria Barnes,5893,Apollo,Segment 2,Tier 3,3L+,Commercial,Retail,Virginia_South,Virginia,East,US,263,N,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,162,10169,Lily Russell,7184,Vertex,Segment 2,Tier 4,2L,Medicaid,Retail,Minnesota_TwinCities,Minnesota,South,US,428,Y,Switch,Tremfya,IL-23,Cosentyx,IL-17A
M1,6/1/2026,276,10122,Gregory Cook,8806,Orion,Segment 4,Tier 3,2L,Commercial,Retail,NorthCarolina_Central,NorthCarolina,East,US,323,Y,Switch,Humira,TNF,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,375,10147,Kevin Hall,2685,Helix,Segment 2,Tier 4,3L+,Private,Hospital,Indiana_Indianapolis,Indiana,North,US,513,N,Switch,Humira,TNF,Cosentyx,IL-17A
M1,6/1/2026,279,10119,Matthew Griffin,8806,Orion,Segment 3,Tier 2,3L+,Medicare,Online,Pennsylvania_West,Pennsylvania,East,US,303,Y,Switch,Humira,TNF,Stelara,IL-12/23
M1,6/1/2026,478,10086,Sophia Garcia,1064,Zenith,Segment 3,Tier 2,3L+,Medicare,Online,Arizona_Phoenix,Arizona,North,US,683,N,Switch,Skyrizi,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,98,10065,Grace Sullivan,5893,Apollo,Segment 3,Tier 3,3L+,Medicaid,Online,Minnesota_TwinCities,Minnesota,West,US,136,N,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,423,10009,Anna Boyd,3747,Athena,Segment 1,Tier 2,2L,Commercial,Retail,Arizona_Phoenix,Arizona,North,US,678,N,Switch,Humira,TNF,Tremfya,IL-23
M1,6/1/2026,409,10140,Emily Davis,2685,Helix,Segment 1,Tier 1,2L,Medicaid,Hospital,Massachusetts_Boston,Massachusetts,South,US,638,N,Switch,Skyrizi,IL-23,Humira,TNF
M1,6/1/2026,173,10164,Sean Carter,7184,Vertex,Segment 2,Tier 4,3L+,Medicaid,Online,Virginia_South,Virginia,North,US,294,N,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,93,10066,Anthony Rodriguez,5893,Apollo,Segment 4,Tier 1,2L,Medicare,Retail,Illinois_Central,Illinois,West,US,259,Y,Switch,Tremfya,IL-23,ILUMYA,IL-23
M1,6/1/2026,59,10175,Chloe Myers,7184,Vertex,Segment 1,Tier 3,3L+,Commercial,Retail,Indiana_Indianapolis,Indiana,West,US,183,N,Switch,Cosentyx,IL-17A,Stelara,IL-12/23
M1,6/1/2026,72,10010,Zoey Hamilton,3747,Athena,Segment 1,Tier 2,3L+,Medicare,Hospital,Georgia_Atlanta,Georgia,East,US,272,N,Switch,Skyrizi,IL-23,ILUMYA,IL-23
M1,6/1/2026,172,10018,Lillian Simpson,8629,Humira,Segment 2,Tier 1,3L+,Medicaid,Online,Texas_South,Texas,West,US,323,N,Switch,Stelara,IL-12/23,Humira,TNF
M1,6/1/2026,495,10109,Samantha Wagner,8806,Orion,Segment 3,Tier 4,2L,Private,Online,Washington_State,Washington,North,US,787,N,Switch,Tremfya,IL-23,Stelara,IL-12/23
M1,6/1/2026,287,10118,Angela Campbell,8806,Orion,Segment 1,Tier 1,2L,Medicare,Online,Pennsylvania_East,Pennsylvania,North,US,562,N,Switch,Tremfya,IL-23,Cosentyx,IL-17A
M1,6/1/2026,63,10166,Erin Ward,7184,Vertex,Segment 1,Tier 4,3L+,Medicare,Retail,Tennessee_Nashville,Tennessee,East,US,85,Y,Switch,Humira,TNF,Stelara,IL-12/23
M1,6/1/2026,286,10113,Leo Matthews,8806,Orion,Segment 3,Tier 2,3L+,Private,Retail,Minnesota_TwinCities,Minnesota,East,US,381,Y,Switch,Stelara,IL-12/23,ILUMYA,IL-23
M1,6/1/2026,393,10053,Ethan Barrett,5893,Apollo,Segment 2,Tier 2,3L+,Medicare,Retail,Minnesota_TwinCities,Minnesota,East,US,427,Y,Switch,Skyrizi,IL-23,Tremfya,IL-23
M1,6/1/2026,285,10009,Anna Boyd,3747,Athena,Segment 1,Tier 1,3L+,Medicaid,Online,Washington_State,Washington,West,US,488,Y,Switch,ILUMYA,IL-23,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,91,10042,Raymond Peterson,8629,Humira,Segment 3,Tier 4,3L+,Commercial,Retail,Tennessee_Nashville,Tennessee,South,US,233,N,Switch,Cosentyx,IL-17A,BIMZLEX,IL-17A & IL-17F
M1,6/1/2026,182,10166,Erin Ward,7184,Vertex,Segment 3,Tier 1,3L+,Commercial,Retail,Minnesota_TwinCities,Minnesota,East,US,456,Y,Switch,Tremfya,IL-23,ILUMYA,IL-23
M1,6/1/2026,444,10017,Joshua Kelley,8629,Humira,Segment 4,Tier 3,3L+,Medicare,Retail,Tennessee_Nashville,Tennessee,West,US,587,Y,Switch,BIMZLEX,IL-17A & IL-17F,ILUMYA,IL-23
M1,6/1/2026,445,10148,Henry Watson,2685,Helix,Segment 1,Tier 2,2L,Medicare,Hospital,Louisiana_NewOrleans,Louisiana,West,US,629,N,Switch,BIMZLEX,IL-17A & IL-17F,Cosentyx,IL-17A
M1,6/1/2026,439,10013,Charles Clark,3747,Athena,Segment 2,Tier 1,2L,Private,Online,Texas_South,Texas,West,US,700,N,Switch,BIMZLEX,IL-17A & IL-17F,ILUMYA,IL-23
M1,6/1/2026,148,10066,Anthony Rodriguez,5893,Apollo,Segment 2,Tier 1,3L+,Commercial,Online,Pennsylvania_East,Pennsylvania,South,US,265,N,Switch,Humira,TNF,ILUMYA,IL-23
M1,6/1/2026,384,10153,Charlotte Patterson,7184,Vertex,Segment 2,Tier 2,3L+,Medicare,Retail,Oregon_Portland,Oregon,East,US,671,N,Switch,BIMZLEX,IL-17A & IL-17F,Stelara,IL-12/23
